IdData,IdKalimat,Data,DataCleaned,Label,DataEditGreedy,DataEditOptimal,LabelGreedy,LabelOptimal
429,13,Berikut beberapa hal yang dapat anda lakukan sementara: Banyak minum air mineral (minimal 2 liter sehari),laku minum air mineral minimal liter,F5,2,3,F5,F5
429,14,Jangan menahan kencing,tahan kencing,F5,2,3,F5,F5
429,15,Lakukan lompat - lompat selama 5 menit minimal sebanyak 2 kali sehari (hal ini dimaksudkan untuk mendorong batu saluran kemih yang menghalangi),laku lompat lompat menit minimal kali maksud dorong batu salur kemih halang,F5,3,3,F4,F5
429,16,Diskusi ini dapat anda simak juga,diskusi simak,F5,3,3,F4,F5
429,17,"Semoga membantu, Dr Yosephine U L Simanungkalit",moga bantu dr yosephine u l simanungkalit,F1,3,4,F4,F1
430,0,"Halo,Waalaikumsalam wr wb",halowaalaikumsalam wr wb,F1,0,0,F1,F1
430,1,Bagaimana diagnosis dari dokter penyakit dalam Anda dan apakah Anda sudah minum obat yang diberikan dengan teratur?,diagnosis dokter sakit minum obat atur,F2,1,1,F2,F2
430,2,"Jika sudah minum obat dengan teratur, Anda dapat kontrol ke dokter Anda berobat tersebut untuk dilakukan evaluasi pengobatan",minum obat atur kontrol dokter obat laku evaluasi obat,F4,2,2,F3,F3
430,3,"Jika penyebabnya adalah infeksi saluran kemih, gejala masih tetap ada, pemeriksaan lanjutan seperti kultur",infeksi salur kemih gejala periksa kultur,F3,2,2,F3,F3
430,4,Urin dapat dilakukan oleh dokter pada kasus infeksi saluran kemih yang disebabkan kuman yang sudah kebal terhadap antibiotik tertentu,urin laku dokter infeksi salur kemih kuman kebal hadap antibiotik,F3,2,2,F3,F3
430,5,"Anyang - anyangan atau nyeri saat BAK dapat sangat mengganggu aktivitas, akibat Urin yang keluar tidak lancar, dapat muncul gejala perut kembung",anyang anyang nyeri bak ganggu aktivitas akibat urin lancar muncul gejala perut kembung,F3,2,2,F3,F3
430,6,Pada tahap penyakit yang lebih berat dapat terjadi penumpukan,tahap sakit berat tumpuk,F3,2,2,F3,F3
430,7,Urin di kandung kemih yang menyebabkan perut terasa nyeri,urin kandung kemih perut nyeri,F3,2,2,F3,F3
430,8,"Secara umum, anyang - anyangan dapat terjadi pada kondisi berikut ini: infeksi kandung kemih",anyang anyang kondisi infeksi kandung kemih,F3,2,2,F3,F3
430,9,infeksi ginjal (pielonefritis),infeksi ginjal pielonefritis,F3,3,2,F5,F3
430,10,infeksi saluran keluar Urin (uretritis),infeksi salur urin uretritis,F3,3,2,F5,F3
430,11,penyempitan saluran Urin (striktur),sempit salur urin striktur,F3,3,2,F5,F3
430,12,batu di saluran kemih,batu salur kemih,F3,3,2,F5,F3
430,13,"Gejala - gejala yang dapat muncul adalah demam, sering BAK tetapi volume sedikit - sedikit, BAK tidak tuntas, nyeri pada panggul, dan lain – lain",gejala gejala muncul demam bak volume bak tuntas nyeri panggul,F3,3,2,F5,F3
430,14,"Saat Anda ke dokter, akan dilakukan tanya jawab mengenai gejala dan riwayat penyakit Anda",dokter laku kena gejala riwayat sakit,F5,3,3,F5,F5
430,15,"Setelah itu, dokter akan melakukan pemeriksaan fisik termasuk nyeri ketok di pinggang kemudian dilakukan pemeriksaan Urin rutin di laboratorium",dokter laku periksa fisik masuk nyeri ketok pinggang laku periksa urin rutin laboratorium,F5,3,3,F5,F5
430,16,Dari pemeriksaan tersebut akan diketahui penyebab anyang - anyangan dan diberi pengobatan sesuai penyebabnya,periksa anyang anyang obat sesuai,F5,3,3,F5,F5
430,17,"Obat yang dapat diberikan adalah antibiotik yang sensitif terhadap kuman penyebab, ataupun tindakan operasi jika perlu",obat antibiotik sensitif hadap kuman tindak operasi,F5,4,4,F4,F4
430,18,Beberapa hal yang dapat Anda lakukan: minum air putih dalam jumlah cukup,laku minum air putih,F5,4,4,F4,F4
430,19,"Segeralah BAK jika ingin BAK, jangan ditahan",bak bak tahan,F5,5,5,Fx,Fx
430,20,"Bilaslah vagina dari arah depan ke belakang, bukan sebaliknya",bilas vagina arah,F5,5,5,Fx,Fx
430,21,Menghindari penggunaan produk untuk area kewanitaan,hindar produk area wanita,F5,6,6,Fx,Fx
430,22,"Artikel ini memuat lebih lengkap mengenai anyang - anyangan: Nyeri BAK, anyang – anyangan",artikel muat lengkap kena anyang anyang nyeri bak anyang anyang,F5,6,6,Fx,Fx
430,23,"Semoga membantu ya, dr Miranti Iskandar",moga bantu ya dr miranti iskandar,F1,7,7,Fx,Fx
431,0,Halo Steffhy,halo steffhy,F1,0,0,Fx,F1
431,1,Batu ginjal atau nephrolithiasis merupakan gangguan saluran kemih berupa pembentukan batu pada ginjal,batu ginjal nephrolithiasis rupa ganggu salur kemih rupa bentuk batu ginjal,F3,0,1,Fx,F3
431,2,Ginjal berfungsi untuk menyaring darah kemudian mengeluarkan zat - zat sisa metabolisme tubuh dalam bentuk urine / air kencing,ginjal fungsi saring darah zat zat sisa metabolisme tubuh bentuk urine air kencing,F3,0,1,Fx,F3
431,3,Gejala penyakit batu ginjal adalah sebagai berikut: Kolik renal,gejala sakit batu ginjal kolik renal,F3,0,1,Fx,F3
431,4,"Nyeri hebat yang biasanya dirasakan di pinggang, nyeri bisa mendadak muncul dan sangat mengganggu aktivitas",nyeri hebat pinggang nyeri dadak muncul ganggu aktivitas,F3,1,1,F3,F3
431,5,Nyeri bisa menjalar ke arah paha atau selangkangan,nyeri jalar arah paha selangkang,F3,1,1,F3,F3
431,6,Nyeri tidak dipengaruhi oleh aktivitas,nyeri pengaruh aktivitas,F3,1,2,F3,Fx
431,7,"Kencing darah, Urin yang keluar berwarna merah atau normal namun pemeriksaan lab Urin menunjukkan adanya darah (mikroskopik)",kencing darah urin warna merah normal periksa lab urin darah mikroskopik,F3,1,2,F3,Fx
431,8,"Rasa nyeri saat berkemih, rasa anyang - anyangan / sudah kencing tapi tidak merasa tuntas",nyeri kemih anyang anyang kencing tuntas,F3,2,3,Fx,Fx
431,9,Mual dan muntah Penanganan batu ginjal dapat dilakukan dengan pemberian obat - obatan pengurang rasa nyeri golongan NSAID maupun golongan morfin (peresepan hanya oleh dokter),mual muntah tangan batu ginjal laku obat obat nyeri golong nsaid golong morfin resep dokter,F3,2,3,Fx,Fx
431,10,"Nyeri pada kolik renal biasanya memang membutuhkan obat pengurang nyeri golongan yang lebih tinggi, yang terkadang dikombinasi dengan obat golongan spasmolitik",nyeri kolik renal butuh obat nyeri golong terkadang kombinasi obat golong spasmolitik,F3,3,4,Fx,Fx
431,11,Bila ukuran batu kecil 5 mm masih diharapkan bisa keluar sendiri,ukur batu mm harap,F3,3,4,Fx,Fx
431,12,"Namun, ukuran batu yang besar hanya bisa ditangani dengan operasi maupun tindakan pemecahan batu (ESWL, percutaneous lithotripsy, dan sebagainya)",ukur batu tangan operasi tindak pecah batu eswl percutaneous lithotripsy,F3,4,4,F4,Fx
431,13,Operasi sectio caesarean (SC) dapat menimbulkan nyeri perut berkepanjangan di beberapa orang,operasi sectio caesarean sc timbul nyeri perut orang,F4,4,4,F4,Fx
431,14,Hal ini dapat timbul sebagai: Myofascial pain syndrome,timbul myofascial pain syndrome,F3,4,5,F4,Fx
431,15,Nyeri kronis yang ditimbulkan karena gangguan pada otot akibat jaringan parut yang ditimbulkan setelah operasi,nyeri kronis timbul ganggu otot akibat jaring parut timbul operasi,F3,4,6,F4,F4
431,16,Pada otot terbentuk seperti band / pengikat yang membuat otot menjadi terlalu berkontraksi dan tegang,otot bentuk band ikat otot kontraksi tegang,F3,5,7,Fx,Fx
431,17,"Nyeri saraf, akibat iritasi beberapa saraf di daerah perut dan panggul",nyeri saraf akibat iritasi saraf daerah perut panggul,F3,6,7,Fx,Fx
431,18,"Biasanya nyeri yang dirasakan adalah di sekitar luka operasi, semakin nyeri bila ditekan",nyeri luka operasi nyeri tekan,F3,7,8,Fx,Fx
431,19,"Untuk mengurangi nyeri kronis setelah operasi SC ada beberapa hal yang dapat dilakukan, antara lain: Lakukan olahraga ringan / stretching atau senam untuk melatih otot pelvis secara rutin",nyeri kronis operasi sc laku laku olahraga ringan stretching senam latih otot pelvis rutin,F3,7,8,Fx,Fx
431,20,Jaga berat badan ideal,jaga berat badan ideal,F3,7,9,Fx,Fx
431,21,Mengikuti terapi relaksasi,terapi relaksasi,F3,8,10,Fx,F5
431,22,"Kurangi aktivitas mengangkat barang berat, mengedan terlalu kuat",aktivitas angkat barang berat edan kuat,F3,8,10,Fx,F5
431,23,"Bila nyeri hebat sekali dan mengganggu aktivitas, sebaiknya memeriksakan diri langsung ke dokter",nyeri hebat ganggu aktivitas periksa langsung dokter,F5,8,10,Fx,F5
431,24,"Penanganan untuk mengurangi nyeri misalnya dengan akupuntur, blok saraf, pemberian rangsangan listrik, ataupun operasi",tangan nyeri akupuntur blok saraf rangsang listrik operasi,F5,9,10,F5,F5
431,25,"Sekian penjelasan dari saya, semoga bermanfaat",sekian moga manfaat,F1,10,10,F1,F5
431,26,Dr Saphira Evani,dr saphira evani,F1,10,10,F1,F5
432,0,"Halo Yanti, terima kasih atas pertanyaan Anda",halo yanti terima kasih,F1,0,0,F1,F1
432,1,"Pada dasarnya, sakit perut bisa disebabkan oleh beragam penyebab",dasar sakit perut agam,F3,1,1,Fx,Fx
432,2,"Melalui deskripsi rasa sakit yang muncul, bisa diperkirakan penyebab yang mendasarinya",deskripsi sakit muncul dasar,F3,1,1,Fx,Fx
432,3,"Beberapa informasi yang umumnya ditanyakan dokter saat wawancara riwayat penyakit adalah : onset atau waktu munculnya nyeri lokasi nyeri, termasuk penjalarannya sifat nyeri, terbagi menjadi nyeri tumpul ataupun tajam intensitas nyeri gejala penyerta dan sebagainya",informasi dokter wawancara riwayat sakit onset muncul nyeri lokasi nyeri masuk jalar sifat nyeri nyeri tumpul tajam intensitas nyeri gejala,F3,2,2,F3,F3
432,4,"Setelah mewawancarai pasien, dokter akan mengkonfirmasi informasi yang ia peroleh melalui pemeriksaan fisik dan tes tambahan, misalnya tes darah, tes urin, foto rontgen perut, USG perut, dan sebagainya",wawancara pasien dokter mengkonfirmasi informasi periksa fisik tes tes darah tes urin foto rontgen perut usg perut,F3,2,2,F3,F3
432,5,Penanganan akan disesuaikan dengan penyebab yang mendasari,tangan sesuai dasar,F3,3,3,Fx,Fx
432,6,Berikut adalah beberapa penyebab dari sakit perut sebelah kiri yang umum ditemui sehari - hari : batu saluran kemih infeksi ginjal tukak peptik divertikulitis radang tuba fallopi (khusus pada wanita) dan lain - lain,sakit perut belah kiri temu batu salur kemih infeksi ginjal tukak peptik divertikulitis radang tuba fallopi khusus wanita,F3,3,3,Fx,Fx
432,7,Saya anjurkan Anda memeriksakan diri ke dokter agar penyebab yang mendasari keluhan Anda bisa dipastikan dan mendapat penanganan yang tepat,anjur periksa dokter dasar keluh tangan,F5,3,3,Fx,Fx
432,8,"Sambil menunggu pemeriksaan dokter, anjuran selama di rumah : konsumsi air mineral 2 - 3 liter per hari",tunggu periksa dokter anjur rumah konsumsi air mineral liter,F5,4,4,Fx,Fx
432,9,Hindari kebiasaan menahan buang air kecil,hindar tahan buang air,F5,4,4,Fx,Fx
432,10,Olahraga secara rutin,olahraga rutin,F5,5,5,F5,F5
432,11,Konsumsi makanan bergizi seimbang secara teratur,konsumsi makan gizi imbang atur,F5,5,5,F5,F5
432,12,"Bila nyeri terasa mengganggu, sebagai penanganan awal Anda bisa mengonsumsi obat antinyeri seperti paracetamol atau ibuprofen",nyeri ganggu tangan konsumsi obat antinyeri paracetamol ibuprofen,F5,5,5,F5,F5
432,13,Silahkan baca tentang sakit perut,silah baca sakit perut,F5,5,5,F5,F5
432,14,"Demikian, semoga bermanfaat ya dr Lili",moga manfaat ya dr lili,F1,5,5,F5,F5
433,0,"Halo, terima kasih atas pertanyaannya",halo terima kasih,F1,0,0,F3,F3
433,1,"Nyeri dan panas yang muncul di pinggang dan terasa hingga ke perut bawah sebelah kanan bisa terjadi karena beberapa faktor berikut: Syaraf tulang belakang atau pinggang kejepit, contohnya akibat herniasi nukleus pulposus, tertekan oleh tumor atau infeksi di sekitarnya, spondilosis, skoliosis, lordosis",nyeri panas muncul pinggang perut belah kanan faktor syaraf tulang pinggang jepit contoh akibat herniasi nukleus pulposus tekan tumor infeksi spondilosis skoliosis lordosis,F3,0,0,F3,F3
433,2,"Gangguan saluran kemih, contohnya akibat sistitis, batu atau infeksi ginjal, batu kandung kemih",ganggu salur kemih contoh akibat sistitis batu infeksi ginjal batu kandung kemih,F3,0,0,F3,F3
433,3,"Gangguan saluran reproduksi, contohnya akibat kista ovarium, endometriosis, radang panggul, hamil ektopik",ganggu salur reproduksi contoh akibat kista ovarium endometriosis radang panggul hamil ektopik,F3,0,0,F3,F3
433,4,"Faktor lain, seperti peritonitis, gastroenteritis, radang usus, obstruksi usus, neuropati perifer, pre menstrual syndrome, gangguan psikosomatis, ischialgia, gangguan cemas berlebih, rheumatoid arthritis, infeksi virus atau bakteri di sistem organ lain, dan sebagainya",faktor peritonitis gastroenteritis radang usus obstruksi usus neuropati perifer pre menstrual syndrome ganggu psikosomatis ischialgia ganggu cemas rheumatoid arthritis infeksi virus bakteri sistem organ,F3,0,0,F3,F3
433,5,"Jika keluhan yang Anda rasakan ringan saja, Anda bisa coba redakan dulu keluhan tersebut dengan mengoleskan krim pereda nyeri atau aplikasikan kompres hangat ke atas pinggang dan perut yang tidak nyaman, perbanyak beristirahat, kenakan pakaian yang longgar, jauhi high heels, disiplin berolahraga untuk meregangkat otot pinggang dan perut, tidak dulu mengangkat beban berat, jangan gemar menunda waktu makan, jangan juga sering menahan buang air besar ataupun kecil, minum lebih banyak air putih, serta jangan Anda sembarangan mengurut area yang nyeri dan panas tersebut",keluh ringan coba reda keluh oles krim reda nyeri aplikasi kompres hangat pinggang perut nyaman istirahat kena pakai longgar high heels disiplin olahraga meregangkat otot pinggang perut angkat beban berat gemar tunda makan tahan buang air minum air putih sembarang urut area nyeri panas,F5,1,1,F5,F5
433,6,"Sebaliknya, jika rasa nyeri dan panas justru semakin memburuk, atau muncul lemas / lumpuh alat gerak, gangguan buang air besar atau kecil, gangguan menstruasi, muntah - muntah, demam tinggi, kebas, dan keluhan lain yang lebih berat, cobalah periksakan langsung diri Anda ke dokter supaya diberikan tatalaksana yang tepat sesuai penyebabnya ya",nyeri panas buruk muncul lemas lumpuh alat gerak ganggu buang air ganggu menstruasi muntah muntah demam kebas keluh berat coba periksa langsung dokter tatalaksana sesuai ya,F5,1,1,F5,F5
433,7,"Bila menduga ada penyakit serius, bisa jadi nantinya dokter akan mengarahkan Anda untuk menjalani pemeriksaan rontgen, USG, tes urin, atau tes penunjang lainnya",duga sakit serius dokter arah jalan periksa rontgen usg tes urin tes tunjang,F5,1,1,F5,F5
433,8,"Bisa jadi juga, nantinya Anda akan dirujuk ke dokter syaraf atau dokter dengan spesialisasi lain yang lebih kompeten mengatasi keluhan Anda",rujuk dokter syaraf dokter spesialisasi kompeten keluh,F5,1,1,F5,F5
433,9,Semoga membantu,moga bantu,F1,1,1,F5,F5
434,0,Hai Desya,hai desya,F1,0,0,Fx,Fx
434,1,Batu ginjal adalah suatu keadaan dimana adanya terbentuk material yang keras dan menyerupai batu di dalam ginjal,batu ginjal bentuk material keras rupa batu ginjal,F3,0,0,Fx,Fx
434,2,Materaial ini terbentuk dari limbah - limbah di darah yang dipisahkan ginjal dan mengendap dan mengkristal seiring waktu,materaial bentuk limbah limbah darah pisah ginjal endap kristal iring,F3,0,0,Fx,Fx
434,3,Terbentuknya batu ginjal ini disebabkan oleh makanan atau masalah kesehatan lain,bentuk batu ginjal makan sehat,F3,1,1,Fx,Fx
434,4,"Ada berbagai jenis batu yang bisa terbentuk seperti batu kalsium, bau asam urat, batu struvit dan batu sistin",jenis batu bentuk batu kalsium bau asam urat batu struvit batu sistin,F3,1,1,Fx,Fx
434,5,Ada dua jenis cara yang dilakukan dalam mengobati batu ginjal,jenis laku obat batu ginjal,F3,2,2,Fx,Fx
434,6,Cara pengobatan yang dilakukan ini dilakukan atas dasar besarnya batu yang terbentuk,obat laku laku dasar batu bentuk,F3,2,2,Fx,Fx
434,7,Jika batu yang terbentuk berukuran kecil maka dapat dilakukan penanganan konservatif dengan menyarankan penderitanya untuk mengkonsumsi banyak air mineral agar batu yang terbentu dapat meluruh dan keluar dari saluran kencing dengan sendirinya,batu bentuk ukur laku tangan konservatif saran derita mengkonsumsi air mineral batu terbentu luruh salur kencing,F3,3,3,Fx,Fx
434,8,Dokter akan memberikan obat pereda nyeri untuk mengatasi nyeri yang terjadi,dokter obat reda nyeri nyeri,F3,4,4,F3,F3
434,9,Penanganan lain yang bisa dilakukan antara lain adalah tindakan operasi namun tindakan ini pada umumnya dilakukan pada penderita dengan batu ginjal yang berukuran lebih besar dan tidak bisa melewati saluran kencing,tangan laku tindak operasi tindak laku derita batu ginjal ukur salur kencing,F3,4,4,F3,F3
434,10,Ada beberapa penanganan alami yang bisa dilakukan seperti: Mengkonsumsi teh hitam,tangan alami laku mengkonsumsi teh hitam,F3,4,4,F3,F3
434,11,Cuka sari apel yang dapat meluruhkan batu ginjal,cuka sari apel luruh batu ginjal,F3,4,4,F3,F3
434,12,Akar dandelion,akar dandelion,F3,4,4,F3,F3
434,13,Batang pisang,batang pisang,F3,4,4,F3,F3
434,14,Daun jelatang,daun jelatang,F3,4,4,F3,F3
434,15,Minuman yang mengandung lemon,minum kandung lemon,F3,4,4,F3,F3
434,16,Namun sebaiknya lakukan pula konsultasi dengan dokter sebelum anda mengkonsumsi bahan alami yang sudah disebutkan diatas,laku konsultasi dokter mengkonsumsi bahan alami,F5,4,4,F3,F3
434,17,"Anda juga sebaiknya menyarankan ayah Anda untuk melakukan tips - tips di bawah ini: Mengkonsumsi air mineral yang banyak minimal 2,5 liter dalam 1 hari",saran ayah laku tips tips mengkonsumsi air mineral minimal liter,F5,5,5,Fx,Fx
434,18,Hindari mengkonsumsi obat - obatan tanpa resep dokter,hindar mengkonsumsi obat obat resep dokter,F5,6,6,F5,F5
434,19,Saat bulan puasa sebaiknya konsumsi air mineral yang banyak di saat sahur dan buka puasa,puasa konsumsi air mineral sahur buka puasa,F5,6,6,F5,F5
434,20,Namun jika tidak mampu sebaiknya hindari melakukan puasa karena dapat memperburuk keadaan ayah Anda,hindar laku puasa buruk ayah,F5,6,6,F5,F5
434,21,Hindari melakukan aktivitas yang terlalu berat,hindar laku aktivitas berat,F5,6,6,F5,F5
434,22,Hindari menahan hasrat buang air kecil,hindar tahan hasrat buang air,F5,7,7,Fx,Fx
434,23,"Anda juga dapat membaca artikel di bawah ini: Obat alami batu ginjal, Obat herbal untuk batu ginjal",baca artikel obat alami batu ginjal obat herbal batu ginjal,F5,8,8,Fx,Fx
434,24,Semoga bermanfaat,moga manfaat,F1,9,9,F1,F1
434,25,dr Yosephine,dr yosephine,F1,9,9,F1,F1
435,0,Hai,hai,F1,0,0,F3,F3
435,1,"Keluhan yang Anda alami kemungkinan disebabkan oleh infeksi saluran kemih / ISK, yaitu peradangan pada saluran kemih akibat infeksi bakteri",keluh alami infeksi salur kemih isk radang salur kemih akibat infeksi bakteri,F4,0,0,F3,F3
435,2,"Gejala yang dapat timbul adalah: nyeri saat buang air kecil, sering buang air kecil, buang air kecil sedikit – sedikit, sakit pinggang / perut bagian bawah, Urin berwarna keruh dan berbau menyengat, dan sebagainya",gejala timbul nyeri buang air buang air buang air sakit pinggang perut urin warna keruh bau sengat,F3,0,0,F3,F3
435,3,"Penyakit infeksi akibat bakteri dapat saja diiringi dengan gejala penyerta yang lain seperti demam, sakit kepala, sakit tenggorokan, flu, nyeri otot dan sendi dan sebagainya",sakit infeksi akibat bakteri iring gejala demam sakit kepala sakit tenggorok flu nyeri otot sendi,F3,0,0,F3,F3
435,4,Namun tidak semua gejala ini selalu muncul,gejala muncul,F3,0,0,F3,F3
435,5,"Selain itu keluhan nyeri saat berkemih dapat pula diakibatkan oleh beberapa kemungkinan penyebab yang lain seperti: Infeksi ginjal, Batu ginjal, Radang kandung kemih, Batu kandung kemih, Penyakit menular seksual, dan sebagainya",keluh nyeri kemih akibat infeksi ginjal batu ginjal radang kandung kemih batu kandung kemih sakit tular seksual,F3,0,0,F3,F3
435,6,Untuk memastikan penyebabnya sebaiknya Anda kembali berkonsultasi dengan dokter agar dapat dilakukan pemeriksaan lebih lanjut,konsultasi dokter laku periksa,F5,1,1,Fx,Fx
435,7,"Dokter akan melakukan pemeriksaan fisik dan tes penunjang jika diperlukan seperti tes urine, USG, X - Ray dan sebagainya",dokter laku periksa fisik tes tunjang tes urine usg x ray,F5,1,1,Fx,Fx
435,8,Dengan demikian penanganan yang tepat akan dapat diberikan sesuai dengan kondisi yang mendasarinya,tangan sesuai kondisi dasar,F5,2,2,F5,F5
435,9,"Berikut ini anjuran yang dapat dilakukan: Lakukan pengobatan secara tuntas sesuai petunjuk dokter, hindari menyisakan antibiotik karena dapat menyebabkan resistensi bakteri terhadap pengobatan sehingga lebih sulit disembuhkan",anjur laku laku obat tuntas sesuai dokter hindar sisa antibiotik resistensi bakteri hadap obat sulit sembuh,F5,2,2,F5,F5
435,10,Perbanyak konsumsi air putih 10 - 12 gelas sehari agar saluran kemih terbilas secara teratur sehingga bakteri tidak sempat berkembang biak,konsumsi air putih gelas salur kemih bilas atur bakteri kembang biak,F5,3,3,Fx,Fx
435,11,Jangan menahan keinginan untuk berkemih,tahan kemih,F5,3,3,Fx,Fx
435,12,Buang air kecil secara teratur,buang air atur,F5,3,3,Fx,Fx
435,13,Biasakan membasuh organ intim dari arah depan ke belakang untuk menghindari kontaminasi bakteri dari anus ke saluran kemih,basuh organ intim arah hindar kontaminasi bakteri anus salur kemih,F5,4,4,F4,F4
435,14,Istirahat yang cukup dan mengonsumsi makanan bergizi agar daya tahan tubuh terjaga,istirahat konsumsi makan gizi daya tahan tubuh jaga,F5,5,5,F1,F1
435,15,Baca laman artikel berikut ini: Penyebab nyeri saat buang air kecil Infeksi saluran kemih / ISK,baca laman artikel nyeri buang air infeksi salur kemih isk,F5,5,5,F1,F1
435,16,Demikian semoga bermanfaat,moga manfaat,F1,5,5,F1,F1
435,17,dr Muliani Sukiman,dr muliani sukiman,F1,5,5,F1,F1
436,0,"Halo, Terima kasih atas pertanyannya kepada alodokter",halo terima kasih pertanyannya alodokter,F1,0,0,Fx,Fx
436,1,Pemeriksaan USG lebih unggul dibanding pemeriksaan urin dalam mendeteksi adanya batu,periksa usg unggul banding periksa urin deteksi batu,F3,1,1,F3,F3
436,2,Adanya batu saluran kemih (termasuk ginjal) tidak harus selalu dibarengi dengan tanda adanya kristal di urin yang diperiksa melalui pemeriksaan urin (urinalisis),batu salur kemih masuk ginjal bareng tanda kristal urin periksa periksa urin urinalisis,F3,1,1,F3,F3
436,3,"Dengan pemeriksaan USG (yang mana lebih unggul / lebih baik dibanding pemeriksaan urin) biasanya lebih mampu / baik dalam mencitrakan (menunjukkan) gambaran kondisi saluran kemih anda, termasuk ada atau tidaknya batu",periksa usg unggul banding periksa urin citra gambar kondisi salur kemih masuk batu,F3,1,1,F3,F3
436,4,"Namun, mungkin untuk memastikan batu tersebut kadang dokter masih perlu melakukan pemeriksaan yang lebih unggul, misalnya pemeriksaan yang lebih unggul dibanding USG berupa rontgen dengan bantuan cairan kontras (untuk memastikan benar - benar batu)",batu kadang dokter laku periksa unggul periksa unggul banding usg rupa rontgen bantu cair kontras batu,F3,1,1,F3,F3
436,5,"Karena dalam proses mendiagnosis penyakit kadang - kadang dapat saja diperlukan beberapa pemeriksaan, sesuai pertimbangan dokter yang menangani",proses diagnosis sakit kadang kadang periksa sesuai timbang dokter tangan,F3,1,1,F3,F3
436,6,"Akan tetapi, dapat saja dengan USG dokter sudah cukup yakin tentang kondisi batu tersebut dan tidak memerlukan pemeriksaan lebih lanjut",usg dokter kondisi batu periksa,F3,1,1,F3,F3
436,7,Jadi sangat tergantung dengan dokter yang menangani dan yang melakukan pemeriksaan,gantung dokter tangan laku periksa,F3,1,1,F3,F3
436,8,"Setiap batu yang ada di saluran kemih sebaiknya ditangani agar tidak berlanjut menimbulkan komplikasi terhadap kesehatannya, terutama terkait kesehatan ginjal",batu salur kemih tangan timbul komplikasi hadap sehat utama kait sehat ginjal,F3,1,1,F3,F3
436,9,Batu ginjal dapat menjadi penyebab gagal ginjal,batu ginjal gagal ginjal,F3,2,2,Fx,Fx
436,10,Penanganan batu ginjal dapat dilakukan dengan obat - obatan (jika ukuran batu dinilai kecil dan masih memiliki peluang keluar secara spontan melalui pipis) atau operasi (jika ukuran batu cukup besar dan dinilai tidak ada peluang untuk batu turun dan keluar secara spontan),tangan batu ginjal laku obat obat ukur batu nilai milik peluang spontan pipis operasi ukur batu nilai peluang batu turun spontan,F3,2,2,Fx,Fx
436,11,"Pada orang yang mencoba pengobatan dengan obat, tetapi batu juga tidak keluar secara spontan dalam rentang pengamatan tertentu maka operasi juga menjadi pilihan selanjutnya",orang coba obat obat batu spontan rentang operasi pilih,F3,2,2,Fx,Fx
436,12,"Perlu diketahui bahwa, ukuran batu akan semakin lama semakin besar dan sangat jarang sekali kasus yang batunya justru menjadi kecil (hampir tidak ada)",ukur batu jarang batu,F3,2,2,Fx,Fx
436,13,"Biasanya dokter akan optimis untuk mencoba terapi awal dengan obat - obatan (yang bertujuan mengeluarkan batu) jika ukuran batu 0,5 cm, dan beberapa dokter juga masih dapat mencoba dengan obat jika ukuran batu 1 cm (namun, sebagian dokter lagi tidak setuju dengan batas 1 cm tersebut yang dinilai peluang keluarnya batu secara spontan sudah menurun)",dokter optimis coba terapi obat obat tuju batu ukur batu cm dokter coba obat ukur batu cm dokter tuju batas cm nilai peluang batu spontan turun,F3,3,3,Fx,Fx
436,14,"Jadi, kesimpulannya adalah dokter tentu menyarankan agar batu ginjal harus ditangani sesegera mungkin karena berpotensi membahayakan kesehatan dan semakin lama biasanya ukurannya akan semakin besar secara progresif dan semakin berpotensi menyebabkan bahaya (komplikasi terhadap kesehatan",simpul dokter saran batu ginjal tangan potensi bahaya sehat ukur progresif potensi bahaya komplikasi hadap sehat,F3,4,4,Fx,Fx
436,15,Pilihan terapi yang akan dipilih dan perencanaannya sebaiknya dilakukan oleh anda dan dokter yang menangani,pilih terapi pilih rencana laku dokter tangan,F3,5,5,F5,F5
436,16,"Silahkan kembali kunjungi dokter yang memeriksa dan menangani anda, diskusikan topik tersebut, bertanya / minta pendapat dokter tersebut",silah kunjung dokter periksa tangan diskusi topik dokter,F5,5,5,F5,F5
436,17,"Dokter dapat memberikan pertimbangan, tetapi keputusan tetap dari anda",dokter timbang putus,F5,5,5,F5,F5
436,18,Berikut artikel yang terkait dengan topik pertanyaan konsultasi anda: 1 Batu ginjal,artikel kait topik konsultasi batu ginjal,F5,5,5,F5,F5
436,19,2 Perencanaan penanganan batu ginjal,rencana tangan batu ginjal,F5,5,5,F5,F5
436,20,Semoga jawaban yang saya berikan dapat membantu dan meningkatkan pemahamannya terhadap penyakit yang dialami,moga ikan bantu tingkat paham hadap sakit alami,F1,5,5,F5,F5
436,21,Semoga lekas sembuh,moga lekas sembuh,F1,6,6,F1,F1
436,22,Salam dr Nadra Septiadi,salam dr nadra septiadi,F1,6,6,F1,F1
437,0,"Halo Qurrota Aini, terima kasih atas pertanyaannya untuk Alodokter",halo qurrota ain terima kasih alodokter,F1,0,0,F1,F1
437,1,"Hasil CT scan tersebut menunjukkan adanya abses di bagian bawah ginjal sebelah kanan, sementara organ lainnya seperti hati, usus, empedu, pankreas, limpa, kandung kencing, ginjal kiri, prostat, semuanya baik dan normal",hasil ct scan abses ginjal belah kanan organ hati usus empedu pankreas limpa kandung kencing ginjal kiri prostat normal,F4,1,1,F4,F4
